uid,rest_id,source,text,rating
g_ChIJ68H4QMBYwokR42l6M4OIUCM_0,ChIJ68H4QMBYwokR42l6M4OIUCM,google_places,"One of the most delicious meals I've had in awhile. We got the shirazi salad and dolma to start which were delightful, perfectly seasoned. Then for our mains we shared the soltani chicken kebabs and the khoresht fasenjoon with the sour cherry and barberry rices. We were joking that we were glad this restaurant isn't super close to where we live in the city because we'd be here every day 😆! If you're in the UES or just looking for one of the best meals in the city, come here!",5
g_ChIJ68H4QMBYwokR42l6M4OIUCM_1,ChIJ68H4QMBYwokR42l6M4OIUCM,google_places,"The it was my first time ever trying Persian food and this was such a wonderful introduction. The food was spectacular and the service was even better. The waiters are very attentive and the food came out very quickly. The portions are sizable and everything comes out super quick. I had the chicken and beef duo and it was amazing. The cherry rice was such a unique addition but I couldn’t recommend it more. Drinks were good too!! Absolute 10/10 vibe, food, and service.",5
g_ChIJ68H4QMBYwokR42l6M4OIUCM_2,ChIJ68H4QMBYwokR42l6M4OIUCM,google_places,"Take your money elsewhere!! Flavor profile is standard for cuisine like this, but the portion size is insulting. I am a small woman and I’m pretty sure a toddler would still be hungry. We paid 45$ per person and still left hungry.

We ordered the lunch special, I got the Shirazi salad (see photo attached for portion size), barley soup (which was a standard metric cup’s worth of soup), and some beef stew that came with no beef and some rice. Only beans. I kid you not there were maybe two pieces of meat total in the entire stew.

The dessert was mediocre, the cotton candy tasted like sand in my mouth and the rice pudding was just really lacking any sort of flavor, texture, etc.

Definitely not an authentic place. Go elsewhere. Plenty of nicer places in the city that won’t rip you off.

Also the toasted bread they brought us was burnt. ☺️",2
g_ChIJ68H4QMBYwokR42l6M4OIUCM_3,ChIJ68H4QMBYwokR42l6M4OIUCM,google_places,"I had a great dining experience at Persepolis, a well-established Persian restaurant that has been serving New York City since 1991.

I started with the barley soup appetizer (barley, chickpeas, red kidney beans, and herbs), served with Persian bread. It was warm, comforting, and flavorful. For the main course, I ordered Gaimeh – vegan option, made with tomatoes, split peas, cinnamon, eggplant, and dried lime, along with steamed white basmati rice. The dish was rich, balanced, and very satisfying.

Gaimeh is usually offered with beef or as a vegetarian dish, so I asked the server for clarification and was pleased to learn that the vegetarian version is actually fully vegan. The staff was knowledgeable and helpful. While dessert options were not vegan, I was happy with the overall meal.

Persepolis offers solid choices for both vegans and meat eaters, making it a great place to dine with friends who have different dietary preferences. I highly recommend it for authentic Persian food and friendly service.",5
g_ChIJmQisBftYwokRQBBSSiPmF_k_0,ChIJmQisBftYwokRQBBSSiPmF_k,google_places,"We really enjoyed our evening at Caviar Russe. I’m a genuine caviar fan, and this is a place that clearly understands how to do caviar right.
The caviar service was excellent, with thoughtful accompaniments and culinary flair. The dining room is beautiful and comfortable, making the evening feel special without being stiff. The seating was welcoming, and the large plate-glass window looking out onto Madison Avenue gave the room an open, lively feel.
Service was attentive and upbeat, adding to the energy of the night. Caviar is clearly the focus here, but the experience goes beyond well that. They’ve found their lane and execute it with confidence & precision. We definitely recommend Caviar Russe.",5
g_ChIJmQisBftYwokRQBBSSiPmF_k_1,ChIJmQisBftYwokRQBBSSiPmF_k,google_places,"If you like caviar and exquisite food, this place is a gem. We had the caviar with different starch, especially the new one that we had never tried- the potato and was really delicious with the champagne. Service was impeccable I thought the food was perfect and the staff was thoroughly attentive with Pedro giving us a wonderful tour of the whole beautiful restaurant. Matthew is a great host and conversationist we thoroughly enjoyed our visit and upstairs There are some beautiful rooms and also private dining areas… will be back again on our next visit to the city!",5
g_ChIJmQisBftYwokRQBBSSiPmF_k_2,ChIJmQisBftYwokRQBBSSiPmF_k,google_places,"This is the most incredible restaurant for Caviar connoisseurs. 5 star service from the second you step out of your car they’re holding the door for you, presentation, all the way up until the very end.
The customer service from every single  employee blew me away, I can’t recommend Caviar Russe enough! ⭐️",5
g_ChIJmQisBftYwokRQBBSSiPmF_k_3,ChIJmQisBftYwokRQBBSSiPmF_k,google_places,"Their steak and pork is chef kiss, highlight of this restaurant (sorry not the caviar). Other food is great too but not as impressive as their entrees. Service is so so. It’s a Michelin restaurant so I don’t know if it’s ok to have the front desk serving food. We also heard the chef yelling in the kitchen when we were dining there which I do not appreciate. I would only come back for their entrees, nothing else.",4
g_ChIJmQisBftYwokRQBBSSiPmF_k_4,ChIJmQisBftYwokRQBBSSiPmF_k,google_places,"After 16 years in New York, I finally celebrated my birthday at Caviar Russe—and I only wish I had gone sooner. I’ve been let down before by Michelin-starred restaurants that didn’t live up to the hype, but this place? It doesn’t have enough stars.

From the moment we arrived, the team made us feel genuinely special. We had the tasting menu, a caviar flight, and a premium martini that was perfection. Every bite was exquisite, every detail thoughtful, and the service was gracious without ever feeling stiff.

Caviar Russe reminded me of what true hospitality and fine dining should feel like. If you’re considering it—don’t hesitate. This is a New York gem that delivers on every level.",5
g_ChIJuYwVAmX2wokRTnBiQLDD6us_0,ChIJuYwVAmX2wokRTnBiQLDD6us,google_places,Shoutout to the staff for their flexibility in accomodating my order. I really loved their camarones a la diabla but they took that off the menu last month. I was really craving it and the server checked with the chef to see if they could still make it. They were able to make it and I had a good lunch. Thank you Oso!,5
g_ChIJuYwVAmX2wokRTnBiQLDD6us_1,ChIJuYwVAmX2wokRTnBiQLDD6us,google_places,"Restaurant is a Bib Gourmand location, reasonable price for outstanding food. There is a Dia de los Muertos theme, but the decoration is simple and the restaurant is clean. “Oso” means “Bear” in Spanish, which patrons were constantly inquiring after.

It wasn’t busy when we visited, the service and the food were outstanding. We had a mix of tacos and fish dishes, to include ceviche and a tuna tostada. Just off the north end of the CUNY campus. Highly recommend.",4
g_ChIJuYwVAmX2wokRTnBiQLDD6us_2,ChIJuYwVAmX2wokRTnBiQLDD6us,google_places,"César’s service was simply spectacular — out of this world. 🙌
The drinks he made for us, the food — everything was incredible. Very talkative, friendly, and with a super cool vibe — he truly made the whole experience even better.
He prepared a spicy mezcalita and a michelada that, honestly, not even in Mexico had I ever had ones that good! 🔥🍹
I 100% recommend César and his amazing service. Without a doubt, an experience worth repeating many, many times.",5
g_ChIJuYwVAmX2wokRTnBiQLDD6us_3,ChIJuYwVAmX2wokRTnBiQLDD6us,google_places,"My colleagues and I were looking for a lunch spot, and one of them lives nearby and recommended this place.

As soon as we walked in, I loved the vibe cozy and chill, exactly the kind of spot I enjoy. The food was great and affordable, but the best part? They have a happy hour with Buy 1 Get 1 Free cocktails! When you break it down, it’s about $8 per drink, which is an awesome deal and they’re delicious too.

The waitress was super attentive and had a great sense of humor,  she definitely made the experience even better!

Highly recommend, and I’ll definitely come back next time I’m in uptown!",5
g_ChIJuYwVAmX2wokRTnBiQLDD6us_4,ChIJuYwVAmX2wokRTnBiQLDD6us,google_places,"I’m currently eating my insanely delicious hot churros with chocolate sauce as I write this review, because I can’t wait until I get home to write it. This has been one of my best, most comfortable, and most enjoyable dining experiences. From the cocktails, to the food, and most especially to the service, I can’t believe I haven’t visited this place before. Shout out to the man who attended me, Alexander. He did his big one! He was kind, attentive, and made me feel so much better after I was stood up! He was wonderful and I’m asking for him when I go back.

I started off with the chips and guac which was basic but good. No notes. I got the al pastor tacos and they were delicious. The pineapple worked so well with it, rather than against it. And my cocktails… How they can take the margarita that we all know and love and add to it and even make it better is beyond me. I got the taco truck (mezcal and hibiscus) and the coconut margarita (argue with the best cocktail in the world) and they were both 10/10. I had a great experience at Oso, and I’ll be back!",5
g_ChIJ397qiflYwokRx2AOUyRXMMo_0,ChIJ397qiflYwokRx2AOUyRXMMo,google_places,"I went to this French restaurant, open since 2008, for Winter Restaurant Week on one of these recent snowy days. As per many of the other spots, they serve three courses for $60 or two courses for $45 during lunch only. In terms of the food, it wasn't the biggest portion size, but they gave extra dishes, so it felt somewhat worth it, even if the food itself wasn't the best for any particular bistro dish. The service, whether it was the maître d', the busboy, the waiter, or otherwise, was all friendly and professional. The inside is a bit sparse but still feels refined, and the clientele was mostly middle-aged, with many ordering from the main menu, aside from the table next to me and a few others. To drink, I thought of getting a glass of the Bourgogne Aligoté, but instead went for a cocktail, the $18 Not Too Far From The Tree with Calvados, ABC Drouin, apple cider, caramel, and lemon. The drink was pleasant with plenty of apple flavor from the calvados, cider, and drouin, but it wasn't too sweet. There was a bit of booziness, but not overly so, and a piece of brûléed apple on top was a nice touch.

Before the appetizer came out, they first gave me a couple of gougères. This consists of a choux pastry with a bit of cheese baked inside. It was airy with a slight chew, and if you have never had one before, it's pretty similar to a pão de queijo in terms of saltiness and chewiness, but smaller. This was warm and good. Afterwards, there was a bread course with two types of bread as well as butter with a B carved into it. Both breads were of pretty good quality, but they weren't warm, and the butter was unfortunately also a bit chilled. This was alright, but would have been much better if either of these two things had been at the proper temperature.

From the menu, I ordered the Onion Soup Gratinée, which was alright, with some cheese, onions, and a standard broth comparable to most bistros. I would say there were fewer croutons than usual, but since I still had some bread, I used it as a replacement. There was also less crispy cheese around the edges than in some other places, and the broth was a bit less rich and nuanced. The soup is normally $20 on the dinner menu, and I hope it's at least larger to make up for all these other shortcomings. In terms of places nearby, it doesn't really compare to Le Bonne Soupe, for instance, which offers a larger portion and a much better-flavored broth.

For my entrée, I had a choice among three courses not listed on the main menu. I went with the Coq Au Vin, as I am generally a fan of this classic bistro dish, and I also saw someone else's fish at the table next to me, which looked paltry. Along with some button mushrooms, the dish had a nicely cooked-down red wine sauce, though it wasn't as rich as in other places. I did notice a lack of lardons, which could be the reason. The chicken, while tender, consisted of two small bony pieces, which I didn't really appreciate. Outside of them being more difficult to scrape off and enjoy with the sauce, a piece of chicken breast would have honestly worked better and been more substantial. My favorite thing on the plate was surprisingly the purée, which was silky smooth with likely plenty of butter. This was just fine.

For dessert, I went with the $12 Chocolate Mousse since it was the only item on the regular dessert menu. The mousse was presented in a unique way, with one of the waitstaff coming around with a large serving dish, removing a piece of mousse, and plating it. The bitter-sweet mousse was silky smooth, and there was also some unexpected crunch, maybe from hazelnuts or something else, which added a nice extra texture. This was my favorite dish overall and a satisfying end. After dessert and while arriving with the check, they came around with a pan of freshly baked madeleines, which was a nice touch.

This was an alright experience. I get there have to be shortcomings when the main dishes here tend to be $45 and up, but this was barely worth it and wouldn't have been at all without the freebies. Upper 2.",3
